Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Magdalena,2022-01-13 06:52:04,00:00:15,,Kroniki Seinfelda: Sezon 5: Płaszcze przeciwdeszczowe: część 1 i 2 (Odcinek 18),,Chrome PC (Cadmium),00:00:15,00:00:15,PL (Poland)
Magdalena,2022-01-13 06:46:40,00:00:58,Autoplayed: user action: None; ,Sarah Silverman A Speck of Dust (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-01-12 21:29:47,01:38:04,,Szpak,,Chrome PC (Cadmium),01:38:04,01:38:04,PL (Poland)
Magdalena,2022-01-12 21:29:34,00:00:10,Autoplayed: user action: None; ,Teaser nr 1: Szpak,TEASER_TRAILER,Chrome PC (Cadmium),00:00:10,00:00:10,PL (Poland)
Magdalena,2022-01-12 21:27:43,00:00:04,Autoplayed: user action: None; ,Hannah Gadsby: Nanette (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magdalena,2022-01-12 21:26:44,00:00:05,Autoplayed: user action: None; ,Sezon 1 (Klip): Pretty Smart,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magdalena,2022-01-12 21:26:10,00:00:21,Autoplayed: user action: None; ,Sezon 3 (Klip nr 5): The Standups,HOOK,Chrome PC (Cadmium),00:00:21,00:00:21,PL (Poland)
Magdalena,2022-01-12 06:55:13,00:25:35,,Kroniki Seinfelda: Sezon 5: Płaszcze przeciwdeszczowe: część 1 i 2 (Odcinek 18),,Chrome PC (Cadmium),00:41:29,Not latest view,PL (Poland)
Magdalena,2022-01-12 06:53:27,00:01:33,Autoplayed: user action: None; ,Cheer: Sezon 1 (zwiastun),TRAILER,Chrome PC (Cadmium),00:01:33,00:01:33,PL (Poland)
Magdalena,2022-01-11 22:44:50,00:01:02,Autoplayed: user action: None; ,Hari Kondabolu: Warn Your Relatives (zwiastun),TRAILER,Chrome PC (Cadmium),00:01:02,00:01:02,PL (Poland)
Magdalena,2022-01-11 21:08:15,01:36:34,,"David Bowie: Człowiek, który zmienił świat",,Chrome PC (Cadmium),01:36:52,01:36:52,PL (Poland)
Magdalena,2022-01-11 20:36:39,00:00:04,,"David Bowie: Człowiek, który zmienił świat",,Chrome PC (Cadmium),00:00:18,Not latest view,PL (Poland)
Magdalena,2022-01-11 20:36:12,00:00:11,Autoplayed: user action: None; ,L'Origine du Monde_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,PL (Poland)
Magdalena,2022-01-11 06:54:32,00:15:56,,Kroniki Seinfelda: Sezon 5: Płaszcze przeciwdeszczowe: część 1 i 2 (Odcinek 18),,Chrome PC (Cadmium),00:15:56,Not latest view,PL (Poland)
Magdalena,2022-01-11 06:54:13,00:00:08,,Kroniki Seinfelda: Sezon 5: Żona (Odcinek 17),,Chrome PC (Cadmium),00:00:08,00:00:08,PL (Poland)
Magdalena,2022-01-11 06:50:44,00:00:40,Autoplayed: user action: None; ,Crashing (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-01-10 23:54:30,00:01:11,Autoplayed: user action: None; ,Dziewczyny nad wyraz: Sezon 4: Miłość (Odcinek 15),,Chrome PC (Cadmium),00:02:00,Not latest view,PL (Poland)
Magdalena,2022-01-10 23:14:29,00:40:00,,Dziewczyny nad wyraz: Sezon 4: Prawda was wyzwoli (Odcinek 14),,Chrome PC (Cadmium),00:40:49,Not latest view,PL (Poland)
Magdalena,2022-01-10 22:34:28,00:40:00,,Dziewczyny nad wyraz: Sezon 4: Straty (Odcinek 13),,Chrome PC (Cadmium),00:40:43,Not latest view,PL (Poland)
Magdalena,2022-01-10 22:05:31,00:16:09,,Dziewczyny nad wyraz: Sezon 4: Śnieżny dzień (Odcinek 12),,Chrome PC (Cadmium),00:40:47,00:40:47,PL (Poland)
Magdalena,2022-01-10 22:05:09,00:00:06,Autoplayed: user action: None; ,Great News: Season 1_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,PL (Poland)
Magdalena,2022-01-10 22:04:11,00:00:16,Autoplayed: user action: None; ,Klip nr 4: Jeffrey Epstein: Obrzydliwie bogaty,HOOK,Chrome PC (Cadmium),00:00:16,00:00:16,PL (Poland)
Magdalena,2022-01-10 22:03:24,00:00:07,Autoplayed: user action: None; ,Sezon 1 (Klip): W rytmie świąt,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,PL (Poland)
Magdalena,2022-01-10 22:02:59,00:00:18,Autoplayed: user action: None; ,Inside Man_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:18,00:00:18,PL (Poland)
Magdalena,2022-01-10 06:55:42,00:22:10,,Kroniki Seinfelda: Sezon 5: Żona (Odcinek 17),,Chrome PC (Cadmium),00:22:10,Not latest view,PL (Poland)
Magdalena,2022-01-10 06:53:56,00:01:29,Autoplayed: user action: None; ,Huge in France (zwiastun),TRAILER,Chrome PC (Cadmium),00:01:29,00:01:29,PL (Poland)
Magdalena,2022-01-09 19:59:48,00:23:54,Autoplayed: user action: None; ,Dziewczyny nad wyraz: Sezon 4: Śnieżny dzień (Odcinek 12),,Chrome PC (Cadmium),00:24:38,Not latest view,PL (Poland)
Magdalena,2022-01-09 19:32:15,00:27:32,,Dziewczyny nad wyraz: Sezon 4: Równamy w górę (Odcinek 11),,Chrome PC (Cadmium),00:41:32,00:41:32,PL (Poland)
Magdalena,2022-01-09 19:01:27,00:00:07,,Dziewczyny nad wyraz: Sezon 4: Równamy w górę (Odcinek 11),,Chrome PC (Cadmium),00:13:59,Not latest view,PL (Poland)
Magdalena,2022-01-09 19:01:06,00:00:13,Autoplayed: user action: None; ,How I Became a Gangster_hook_04_16x9,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,PL (Poland)
Magdalena,2022-01-09 18:01:46,00:00:12,Autoplayed: user action: None; ,Zwiastun: The Hand of God: Oczami Sorrentino,TRAILER,Chrome PC (Cadmium),00:00:12,00:00:12,PL (Poland)
Magdalena,2022-01-09 17:33:28,00:27:41,,The Hand of God,,Chrome PC (Cadmium),00:28:21,00:28:21,PL (Poland)
Magdalena,2022-01-09 17:33:16,00:00:08,Autoplayed: user action: None; ,The Hand of God (Klip): The Hand of God,HOOK,Chrome PC (Cadmium),00:00:08,00:00:08,PL (Poland)
Magdalena,2022-01-09 17:32:48,00:00:13,Autoplayed: user action: None; ,Kolacja dla czworga (Klip): Kolacja dla czworga,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,PL (Poland)
Magdalena,2022-01-09 17:31:55,00:00:40,,The Hand of God,,Chrome PC (Cadmium),00:00:40,Not latest view,PL (Poland)
Magdalena,2022-01-09 17:30:11,00:00:44,Autoplayed: user action: None; ,Simon Amstell: Set Free (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-01-06 08:02:31,00:00:07,Autoplayed: user action: None; ,Kroniki Seinfelda: Sezon 5: Żona (Odcinek 17),,Chrome PC (Cadmium),00:00:07,Not latest view,PL (Poland)
Magdalena,2022-01-06 07:37:19,00:22:45,,Kroniki Seinfelda: Sezon 5: Zastępca (Odcinek 16),,Chrome PC (Cadmium),00:22:45,00:22:45,PL (Poland)
Magdalena,2022-01-06 07:36:02,00:00:57,Autoplayed: user action: None; ,Main Character Intro Clip: How I Fell in Love with a Gangster,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-01-05 06:00:26,00:10:21,,Kroniki Seinfelda: Sezon 5: Szarlotka (Odcinek 15),,Chrome PC (Cadmium),00:22:47,00:22:47,PL (Poland)
Magdalena,2022-01-05 05:57:34,00:02:30,,Przyjaciele z uniwerku (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-01-04 22:40:14,00:12:54,,Dziewczyny nad wyraz: Sezon 4: Równamy w górę (Odcinek 11),,Chrome PC (Cadmium),00:13:52,Not latest view,PL (Poland)
Magdalena,2022-01-04 21:59:49,00:40:24,,Dziewczyny nad wyraz: Sezon 4: Some Kind of Wonderful (Odcinek 10),,Chrome PC (Cadmium),00:41:12,00:41:12,PL (Poland)
Magdalena,2022-01-04 21:12:36,00:40:41,,"Dziewczyny nad wyraz: Sezon 4: 5, 6, 7, 8 (Odcinek 9)",,Chrome PC (Cadmium),00:41:36,00:41:36,PL (Poland)
Magdalena,2022-01-04 20:31:05,00:41:30,,Dziewczyny nad wyraz: Sezon 4: Gwiezdny pył (Odcinek 8),,Chrome PC (Cadmium),00:41:30,00:41:30,PL (Poland)
Magdalena,2022-01-04 07:07:43,00:12:28,,Kroniki Seinfelda: Sezon 5: Szarlotka (Odcinek 15),,Chrome PC (Cadmium),00:12:28,Not latest view,PL (Poland)
Magdalena,2022-01-04 07:02:28,00:05:00,,Kroniki Seinfelda: Sezon 5: Biolog morski (Odcinek 14),,Chrome PC (Cadmium),00:22:41,00:22:41,PL (Poland)
Magdalena,2022-01-03 21:38:58,00:00:39,Autoplayed: user action: None; ,John Leguizamo's Latin History for Morons (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:39,00:00:39,PL (Poland)
Magdalena,2022-01-03 21:37:42,00:01:04,Autoplayed: user action: None; ,Bo Burnham: Make Happy (zwiastun),TRAILER,Chrome PC (Cadmium),00:01:05,00:01:05,PL (Poland)
Magdalena,2022-01-03 21:36:37,00:00:52,Autoplayed: user action: None; ,Jen Kirkman: I'm Gonna Die Alone (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:53,00:00:53,PL (Poland)
Magdalena,2022-01-03 21:35:49,00:00:34,Autoplayed: user action: None; ,Zwiastun: Michelle Buteau: Welcome to Buteaupia,TRAILER,Chrome PC (Cadmium),00:00:34,00:00:34,PL (Poland)
Magdalena,2022-01-03 21:35:22,00:00:12,Autoplayed: user action: None; ,Zwiastun: Michelle Wolf: Joke Show,TRAILER,Chrome PC (Cadmium),00:00:12,Not latest view,PL (Poland)
Magdalena,2022-01-03 21:34:53,00:00:18,Autoplayed: user action: None; ,Klip nr 1: Jimmy Carr: His Dark Material,HOOK,Chrome PC (Cadmium),00:00:18,00:00:18,PL (Poland)
Magdalena,2022-01-03 21:34:19,00:00:18,Autoplayed: user action: None; ,Great News: Season 1_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:18,Not latest view,PL (Poland)
Magdalena,2022-01-03 21:32:51,00:01:12,Autoplayed: user action: None; ,Sezon 3 (Klip): Plan na miłość,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-01-03 06:57:12,00:17:41,,Kroniki Seinfelda: Sezon 5: Biolog morski (Odcinek 14),,Chrome PC (Cadmium),00:17:41,Not latest view,PL (Poland)
Magdalena,2022-01-03 06:57:01,00:00:04,,Kroniki Seinfelda: Sezon 5: Przygotowania do imprezy (Odcinek 13),,Chrome PC (Cadmium),00:21:47,00:21:47,PL (Poland)
Magdalena,2022-01-03 06:53:49,00:00:32,Autoplayed: user action: None; ,John Mulaney: Kid Gorgeous at Radio City (teaser),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-01-02 21:22:48,01:00:18,,"Giń, 2021!",,Chrome PC (Cadmium),01:00:18,01:00:18,PL (Poland)
Magdalena,2022-01-02 21:20:58,00:01:29,Autoplayed: user action: None; ,Miniserial (zwiastun): Zostań przy mnie,TRAILER,Chrome PC (Cadmium),00:01:29,00:01:29,PL (Poland)
Magdalena,2022-01-02 21:18:08,00:01:15,Autoplayed: user action: None; ,W. Kamau Bell: Private School Negro (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-01-02 07:52:02,00:10:51,,Kroniki Seinfelda: Sezon 5: Przygotowania do imprezy (Odcinek 13),,Chrome PC (Cadmium),00:21:46,Not latest view,PL (Poland)
Magdalena,2022-01-02 07:49:40,00:01:14,Autoplayed: user action: None; ,Zwiastun: Hannah Gadsby: Douglas,TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-01-01 20:28:30,00:00:18,Autoplayed: user action: None; ,Great News: Sezon 1 (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:18,00:00:18,PL (Poland)
Magdalena,2022-01-01 18:23:25,00:00:12,Autoplayed: user action: None; ,Hook 3 - Unbreakable Kimmy Schmidt: Kimmy Vs. the Reverend,HOOK,Chrome PC (Cadmium),00:00:12,00:00:12,PL (Poland)
Magdalena,2022-01-01 10:14:43,00:03:00,,Unbreakable Kimmy Schmidt: Sezon 1: Kimmy dostaje pracę (Odcinek 2),,Chrome PC (Cadmium),00:03:27,00:03:27,PL (Poland)
Magdalena,2022-01-01 09:49:16,00:22:46,,Unbreakable Kimmy Schmidt: Sezon 1: Kimmy wychodzi (Odcinek 1),,Chrome PC (Cadmium),00:22:46,00:22:46,PL (Poland)
Magdalena,2022-01-01 09:40:12,00:00:55,Autoplayed: user action: None; ,Taxi Driver_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2021-12-31 23:52:44,00:27:02,,Dziewczyny nad wyraz: Sezon 4: Coś pomiędzy (Odcinek 7),,Chrome PC (Cadmium),00:40:26,00:40:26,PL (Poland)
Magdalena,2021-12-31 23:03:13,00:12:32,,Dziewczyny nad wyraz: Sezon 4: Coś pomiędzy (Odcinek 7),,Chrome PC (Cadmium),00:13:24,Not latest view,PL (Poland)
Magdalena,2021-12-31 22:21:59,00:41:13,,Dziewczyny nad wyraz: Sezon 4: Zapinać czy nie zapinać (Odcinek 6),,Chrome PC (Cadmium),00:41:13,00:41:13,PL (Poland)
Magdalena,2021-12-31 21:04:12,01:04:55,,Russell Howard: Lubricant: Miniserial: Russell Howard: Do utraty tchu (Odcinek 2),,Chrome PC (Cadmium),01:05:43,01:05:43,PL (Poland)
Magdalena,2021-12-31 19:49:25,01:10:59,,Russell Howard: Recalibrate,,Chrome PC (Cadmium),01:08:40,01:08:40,PL (Poland)
Magdalena,2021-12-31 19:48:42,00:00:17,,Russell Howard: Lubricant: Miniserial: Russell Howard: Do utraty tchu (Odcinek 2),,Chrome PC (Cadmium),00:00:17,Not latest view,PL (Poland)
Magdalena,2021-12-31 19:48:34,00:00:04,Autoplayed: user action: None; ,Miniserial (zwiastun): Russell Howard: Lubricant,TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magdalena,2021-12-31 19:47:47,00:00:08,Autoplayed: user action: None; ,Unbreakable Kimmy Schmidt (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:08,00:00:08,PL (Poland)
Magdalena,2021-12-31 19:45:35,00:02:12,,Unbreakable Kimmy Schmidt (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,Not latest view,PL (Poland)
Magdalena,2021-12-31 19:45:23,00:00:07,Autoplayed: user action: None; ,Sezon 4 (Klip): Cobra Kai,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,PL (Poland)
Magdalena,2021-12-31 19:44:18,00:00:49,Autoplayed: user action: None; ,Cheer: Season 1_VAR3-CONCRETE2_AGENCY1,TEASER_TRAILER,Chrome PC (Cadmium),00:00:49,00:00:49,PL (Poland)
Magdalena,2021-12-31 19:42:55,00:00:56,Autoplayed: user action: None; ,Sezon 1 (Klip): Piekło singli,HOOK,Chrome PC (Cadmium),00:00:56,00:00:56,PL (Poland)
Magdalena,2021-12-31 19:41:49,00:00:04,Autoplayed: user action: None; ,Seinfeld: Seinfeld: Season 9_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,PL (Poland)
Magdalena,2021-12-31 19:39:48,00:01:56,Autoplayed: user action: None; ,Sezon 6 (zwiastun): Porady różowej brygady,TRAILER,Chrome PC (Cadmium),00:01:56,00:01:56,PL (Poland)
Magdalena,2021-12-31 07:02:09,00:12:15,,Kroniki Seinfelda: Sezon 5: Przygotowania do imprezy (Odcinek 13),,Chrome PC (Cadmium),00:10:55,Not latest view,PL (Poland)
Magdalena,2021-12-31 07:01:52,00:00:08,,Kroniki Seinfelda: Sezon 5: Kabina (Odcinek 12),,Chrome PC (Cadmium),00:21:21,00:21:21,PL (Poland)
Magdalena,2021-12-31 07:01:20,00:00:18,Autoplayed: user action: None; ,The Fix: Sezon 1 (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:18,00:00:18,PL (Poland)
Magdalena,2021-12-30 21:12:50,00:50:15,,Nie jestem łatwy,,Chrome PC (Cadmium),00:50:15,00:50:15,PL (Poland)
Magdalena,2021-12-30 21:12:39,00:00:07,Autoplayed: user action: None; ,Nie jestem łatwy (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:08,00:00:08,PL (Poland)
Magdalena,2021-12-30 21:02:45,00:08:50,,Tig Notaro Happy To Be Here,,Chrome PC (Cadmium),00:08:50,00:08:50,PL (Poland)
Magdalena,2021-12-30 21:02:38,00:00:04,Autoplayed: user action: None; ,Tig Notaro Happy To Be Here_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magdalena,2021-12-30 21:02:12,00:00:23,Autoplayed: user action: None; ,Sarah Silverman A Speck of Dust (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:24,Not latest view,PL (Poland)
Magdalena,2021-12-30 21:01:38,00:00:08,Autoplayed: user action: None; ,Gad Elmaleh: American Dream (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:08,00:00:08,PL (Poland)
Magdalena,2021-12-30 19:20:40,01:26:42,,Tig,,Chrome PC (Cadmium),01:26:42,01:26:42,PL (Poland)
Magdalena,2021-12-30 19:19:11,00:01:34,Autoplayed: user action: None; ,Tig (zwiastun),TRAILER,Chrome PC (Cadmium),00:01:34,00:01:34,PL (Poland)
Magdalena,2021-12-30 05:58:31,00:22:13,,Kroniki Seinfelda: Sezon 5: Kabina (Odcinek 12),,Chrome PC (Cadmium),00:22:13,Not latest view,PL (Poland)
Magdalena,2021-12-30 05:50:55,00:00:45,Autoplayed: user action: None; ,Sezon 3 (Klip nr 4): The Standups,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2021-12-29 07:02:19,00:19:38,,Kroniki Seinfelda: Sezon 5: Ściąga z religii (Odcinek 11),,Chrome PC (Cadmium),00:22:41,00:22:41,PL (Poland)
Magdalena,2021-12-29 06:58:22,00:01:55,Autoplayed: user action: None; ,Black Earth Rising: Miniserial (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2021-12-28 23:16:51,00:02:16,,Czarno-biała historia Rachel Dolezal (zwiastun),TRAILER,Chrome PC (Cadmium),00:02:16,00:02:16,PL (Poland)
Magdalena,2021-12-28 21:58:41,00:59:55,,"Giń, 2021!",,Chrome PC (Cadmium),01:00:25,Not latest view,PL (Poland)
Magdalena,2021-12-28 21:28:03,00:00:29,,"Giń, 2021!",,Chrome PC (Cadmium),00:00:29,Not latest view,PL (Poland)
Magdalena,2021-12-28 21:27:43,00:00:07,Autoplayed: user action: None; ,Jimmy Carr: The Best of Ultimate Gold Greatest Hits (teaser),TRAILER,Chrome PC (Cadmium),00:00:07,00:00:07,PL (Poland)
Magdalena,2021-12-28 21:25:09,00:02:16,,Czarno-biała historia Rachel Dolezal (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,Not latest view,PL (Poland)
Magdalena,2021-12-28 07:15:20,00:03:09,,Kroniki Seinfelda: Sezon 5: Ściąga z religii (Odcinek 11),,Chrome PC (Cadmium),00:03:09,Not latest view,PL (Poland)
Magdalena,2021-12-28 07:01:08,00:13:57,,Kroniki Seinfelda: Sezon 5: Indianin ze sklepu z cygarami (Odcinek 10),,Chrome PC (Cadmium),00:22:47,00:22:47,PL (Poland)
Magdalena,2021-12-28 06:58:00,00:00:26,Autoplayed: user action: None; ,Klip nr 1: Jimmy Carr: His Dark Material,HOOK,Chrome PC (Cadmium),00:00:00,Not latest view,PL (Poland)
Magdalena,2021-12-27 07:02:38,00:08:52,,Kroniki Seinfelda: Sezon 5: Indianin ze sklepu z cygarami (Odcinek 10),,Chrome PC (Cadmium),00:08:52,Not latest view,PL (Poland)
Magdalena,2021-12-27 06:53:01,00:07:59,,Kroniki Seinfelda: Sezon 5: Masażystka (Odcinek 9),,Chrome PC (Cadmium),00:22:11,00:22:11,PL (Poland)
Magdalena,2021-12-27 06:49:30,00:00:28,Autoplayed: user action: None; ,Hook 3: Ari Eldjárn: Pardon My Icelandic,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2021-12-26 22:49:03,00:21:15,,Nicole Byer: BBW (Big Beautiful Weirdo),,Chrome PC (Cadmium),00:21:15,Not latest view,PL (Poland)
Magdalena,2021-12-26 22:48:48,00:00:09,Autoplayed: user action: None; ,Nicole Byer: BBW (Big Beautiful Weirdo) (Klip nr 1): Nicole Byer: BBW (Big Beautiful Weirdo),HOOK,Chrome PC (Cadmium),00:00:09,00:00:09,PL (Poland)
Magdalena,2021-12-26 22:48:32,00:00:04,Autoplayed: user action: None; ,Judd Apatow: The Return (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magdalena,2021-12-26 22:47:54,00:00:29,Autoplayed: user action: None; ,Z dala od świąt (Klip): Z dala od świąt,HOOK,Chrome PC (Cadmium),00:00:29,00:00:29,PL (Poland)
Magdalena,2021-12-26 20:42:31,01:51:39,,Nie patrz w górę,,Chrome PC (Cadmium),02:18:14,02:18:14,PL (Poland)
Magdalena,2021-12-26 20:05:41,00:00:14,,"David Bowie: Człowiek, który zmienił świat",,Chrome PC (Cadmium),00:00:14,Not latest view,PL (Poland)
Magdalena,2021-12-25 21:49:18,00:26:36,,Nie patrz w górę,,Android DefaultWidevineL3Tablet Android Tablet,00:26:35,Not latest view,PL (Poland)
Magdalena,2021-12-22 06:59:31,00:14:20,,Kroniki Seinfelda: Sezon 5: Masażystka (Odcinek 9),,Chrome PC (Cadmium),00:14:20,Not latest view,PL (Poland)
Magdalena,2021-12-22 06:59:31,00:14:15,,Kroniki Seinfelda: Sezon 5: Masażystka (Odcinek 9),,Chrome PC (Cadmium),00:14:15,Not latest view,PL (Poland)
Magdalena,2021-12-21 06:58:01,00:23:34,,Kroniki Seinfelda: Sezon 5: Fryzjer (Odcinek 8),,Chrome PC (Cadmium),00:22:48,00:22:48,PL (Poland)
Magdalena,2021-12-21 06:56:34,00:00:52,Autoplayed: user action: None; ,Spider-Man: Homecoming_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2021-12-20 22:52:15,00:28:56,,Agentki z Tampa Bay: Sezon 1: Bezkonkurencyjna (Odcinek 6),,Chrome PC (Cadmium),00:29:02,00:29:02,PL (Poland)
Magdalena,2021-12-20 22:52:15,00:28:03,Autoplayed: user action: None; ,Agentki z Tampa Bay: Sezon 1: Bezkonkurencyjna (Odcinek 6),,Chrome PC (Cadmium),00:28:09,Not latest view,PL (Poland)
Magdalena,2021-12-20 22:07:23,00:39:12,,Agentki z Tampa Bay: Sezon 1: Co się dzieje w Miami... (Odcinek 5),,Chrome PC (Cadmium),00:39:18,00:39:18,PL (Poland)
Magdalena,2021-12-20 21:41:34,00:25:42,,Agentki z Tampa Bay: Sezon 1: Starcia agentek (Odcinek 4),,Chrome PC (Cadmium),00:25:40,00:25:40,PL (Poland)
Magdalena,2021-12-20 21:41:08,00:00:22,,Agentki z Tampa Bay: Sezon 1: Co się dzieje w Miami... (Odcinek 5),,Chrome PC (Cadmium),00:00:22,Not latest view,PL (Poland)
Magdalena,2021-12-20 21:40:45,00:00:06,Autoplayed: user action: None; ,Seth Meyers: Lobby Baby (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:06,00:00:06,PL (Poland)
Magdalena,2021-12-20 21:19:47,00:20:51,,Judd Apatow: The Return,,Chrome PC (Cadmium),00:17:26,00:17:26,PL (Poland)
Magdalena,2021-12-20 21:18:07,00:01:37,Autoplayed: user action: None; ,Judd Apatow: The Return (zwiastun),TRAILER,Chrome PC (Cadmium),00:01:37,Not latest view,PL (Poland)
Magdalena,2021-12-20 06:58:39,00:10:01,,Kroniki Seinfelda: Sezon 5: Jogurt bez tłuszczu (Odcinek 7),,Chrome PC (Cadmium),00:22:43,00:22:43,PL (Poland)
Magdalena,2021-12-19 22:35:52,00:40:05,Autoplayed: user action: None; ,Dziewczyny nad wyraz: Sezon 4: Walka na pączki (Odcinek 5),,Chrome PC (Cadmium),00:40:44,00:40:44,PL (Poland)
Magdalena,2021-12-19 21:59:59,00:35:52,,Dziewczyny nad wyraz: Sezon 4: W świecie zabawek (Odcinek 4),,Chrome PC (Cadmium),00:41:02,00:41:02,PL (Poland)
Magdalena,2021-12-19 21:00:42,00:04:13,,Dziewczyny nad wyraz: Sezon 4: W świecie zabawek (Odcinek 4),,Chrome PC (Cadmium),00:05:09,Not latest view,PL (Poland)
Magdalena,2021-12-19 20:36:39,00:24:02,,Dziewczyny nad wyraz: Sezon 4: Maraton (Odcinek 3),,Chrome PC (Cadmium),00:41:39,00:41:39,PL (Poland)
Magdalena,2021-12-19 20:36:26,00:00:07,Autoplayed: user action: None; ,"Ray Romano: Right Here, Around the Corner (Video CEE 7)",HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,PL (Poland)
Magdalena,2021-12-19 20:25:43,00:01:32,Autoplayed: user action: None; ,Kalifornijskie święta: Światła miasta (Klip): Kalifornijskie święta: Światła miasta,HOOK,Chrome PC (Cadmium),00:01:32,00:01:32,PL (Poland)
Magdalena,2021-12-19 20:25:30,00:00:09,Autoplayed: user action: None; ,Kalifornijskie święta: Światła miasta (Klip): Kalifornijskie święta: Światła miasta,HOOK,Chrome PC (Cadmium),00:00:09,Not latest view,PL (Poland)
Magdalena,2021-12-19 20:15:43,00:00:44,Autoplayed: user action: None; ,Zwiastun: Phil Wang: Philly Philly Wang Wang,TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2021-12-19 08:50:42,00:12:45,,Kroniki Seinfelda: Sezon 5: Jogurt bez tłuszczu (Odcinek 7),,Chrome PC (Cadmium),00:12:45,Not latest view,PL (Poland)
Magdalena,2021-12-19 08:49:10,00:00:51,Autoplayed: user action: None; ,Sezon 1 (Klip): Dwudziestolatkowie: Austin,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2021-12-18 21:58:28,01:22:28,,Judah Friedlander: America Is the Greatest Country in the United States,,Chrome PC (Cadmium),01:22:28,Not latest view,PL (Poland)
Magdalena,2021-12-18 21:58:28,01:22:35,,Judah Friedlander: America Is the Greatest Country in the United States,,Chrome PC (Cadmium),01:22:35,01:22:35,PL (Poland)
Magdalena,2021-12-18 21:57:12,00:01:03,Autoplayed: user action: None; ,Judah Friedlander: America Is the Greatest Country in the United States (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2021-12-18 21:40:37,00:03:00,,Dziewczyny nad wyraz: Sezon 4: Maraton (Odcinek 3),,Chrome PC (Cadmium),00:17:37,Not latest view,PL (Poland)
